date,cash,market_value,equity,positions
2025-01-21,364441.1,839454.0,1203895.1,5
2025-01-22,309146.73,878021.0,1187167.73,5
2025-01-23,479998.78,708663.0,1188661.78,4
2025-01-24,479998.78,711996.0,1191994.78,4
2025-01-27,474406.72,724699.0,1199105.72,4
2025-02-05,474406.72,716242.0,1190648.72,4
2025-02-06,474406.72,723422.0,1197828.72,4
2025-02-07,474406.72,725746.0,1200152.72,4
2025-02-10,474406.72,726606.0,1201012.72,4
2025-02-11,650528.77,549618.0,1200146.77,3
2025-02-12,432256.04,778113.0,1210369.04,5
2025-02-13,398127.17,809129.0,1207256.17,5
2025-02-14,303784.65,924004.0,1227788.65,5
2025-02-17,302861.64,928930.0,1231791.64,5
2025-02-18,302861.64,930419.0,1233280.64,5
2025-02-19,475211.45,760156.0,1235367.45,4
2025-02-20,473859.44,768987.0,1242846.44,4
2025-02-21,472507.43,792948.0,1265455.43,4
2025-02-24,468884.3,783511.0,1252395.3,5
2025-02-25,353658.35,893412.0,1247070.35,5
2025-02-26,334753.16,916289.0,1251042.16,5
2025-02-27,334753.16,913125.0,1247878.16,5
2025-02-28,334753.16,894560.0,1229313.16,5
2025-03-03,328604.1,905280.0,1233884.1,5
2025-03-04,328604.1,890486.0,1219090.1,5
2025-03-05,328604.1,897941.0,1226545.1,5
2025-03-06,206996.49,1034065.0,1241061.49,6
2025-03-07,145341.46,1094940.0,1240281.46,6
2025-03-10,299965.06,932130.0,1232095.06,5
2025-03-11,299965.06,933096.0,1233061.06,5
2025-03-12,299965.06,935571.0,1235536.06,5
2025-03-13,299965.06,935012.0,1234977.06,5
2025-03-14,299965.06,966195.0,1266160.06,5
2025-03-17,238503.67,1020375.0,1258878.67,6
2025-03-18,421532.47,858031.0,1279563.47,5
2025-03-19,301977.4,993098.0,1295075.4,5
2025-03-20,497593.18,787824.0,1285417.18,5
2025-03-21,433919.43,826369.0,1260288.43,6
2025-03-24,323816.7,939887.0,1263703.7,6
2025-03-25,150414.98,1103522.0,1253936.98,6
2025-03-26,132212.8,1113628.0,1245840.8,6
2025-03-27,132212.8,1130870.0,1263082.8,6
2025-03-28,6366.09,1251970.0,1258336.09,7
2025-03-31,1463.04,1247395.0,1248858.04,7
2025-04-01,14010.67,1235945.0,1249955.67,7
2025-04-02,14010.67,1223861.0,1237871.67,7
2025-04-03,14010.67,1211093.0,1225103.67,7
2025-04-07,14010.67,1135193.0,1149203.67,7
2025-04-08,784984.27,376174.0,1161158.27,2
2025-04-09,784984.27,379586.0,1164570.27,2
2025-04-10,784984.27,382190.0,1167174.27,2
2025-04-11,784984.27,380810.0,1165794.27,2
2025-04-14,784984.27,379515.0,1164499.27,2
2025-04-15,668634.03,495932.0,1164566.03,3
2025-04-16,613044.58,555630.0,1168674.58,3
2025-04-17,613044.58,552667.0,1165711.58,3
2025-04-18,613044.58,550269.0,1163313.58,3
2025-04-21,613044.58,551351.0,1164395.58,3
2025-04-22,613044.58,560003.0,1173047.58,3
2025-04-23,613044.58,557998.0,1171042.58,3
2025-04-24,498346.49,672507.0,1170853.49,4
2025-04-25,461336.87,705667.0,1167003.87,4
2025-04-28,461336.87,701164.0,1162500.87,4
2025-04-29,461336.87,695351.0,1156687.87,4
2025-04-30,603188.98,556596.0,1159784.98,3
2025-05-06,603188.98,553834.0,1157022.98,3
2025-05-07,603188.98,557408.0,1160596.98,3
2025-05-08,603188.98,556049.0,1159237.98,3
2025-05-09,487598.93,680174.0,1167772.93,4
2025-05-12,378070.45,782158.0,1160228.45,5
2025-05-13,355065.27,809938.0,1165003.27,5
2025-05-14,182130.31,997730.0,1179860.31,6
2025-05-15,128454.35,1055866.0,1184320.35,6
2025-05-16,5638.73,1176260.0,1181898.73,7
2025-05-19,3188.71,1177900.0,1181088.71,7
2025-05-20,3188.71,1191729.0,1194917.71,7
2025-05-21,2360.7,1203193.0,1205553.7,7
2025-05-22,2360.7,1207101.0,1209461.7,7
2025-05-23,2360.7,1195389.0,1197749.7,7
2025-05-26,1536.69,1179512.0,1181048.69,7
2025-05-27,1536.69,1175673.0,1177209.69,7
2025-05-28,1536.69,1181825.0,1183361.69,7
2025-05-29,1817.18,1180217.0,1182034.18,7
2025-05-30,665.17,1180536.0,1181201.17,8
2025-06-03,665.17,1178999.0,1179664.17,8
2025-06-04,665.17,1181083.0,1181748.17,8
2025-06-05,665.17,1175599.0,1176264.17,8
2025-06-06,665.17,1178021.0,1178686.17,8
2025-06-09,665.17,1184580.0,1185245.17,8
2025-06-10,665.17,1188464.0,1189129.17,8
2025-06-11,665.17,1197682.0,1198347.17,8
2025-06-12,665.17,1199291.0,1199956.17,8
2025-06-13,51454.44,1144022.0,1195476.44,7
2025-06-16,17520.62,1180834.0,1198354.62,7
2025-06-17,290.45,1190745.0,1191035.45,7
2025-06-18,290.45,1186947.0,1187237.45,7
2025-06-19,290.45,1182337.0,1182627.45,7
2025-06-20,290.45,1187404.0,1187694.45,7
2025-06-23,290.45,1190917.0,1191207.45,7
2025-06-24,290.45,1200031.0,1200321.45,7
2025-06-25,290.45,1208883.0,1209173.45,7
2025-06-26,290.45,1205214.0,1205504.45,7
2025-06-27,290.45,1187154.0,1187444.45,7
2025-06-30,296.27,1187443.0,1187739.27,9
2025-07-01,63.06,1199255.0,1199318.06,8
2025-07-02,63.06,1198445.0,1198508.06,8
2025-07-03,63.06,1198309.0,1198372.06,8
2025-07-04,63.06,1208091.0,1208154.06,8
2025-07-07,63.06,1207711.0,1207774.06,8
2025-07-08,63.06,1209217.0,1209280.06,8
2025-07-09,63.06,1205697.0,1205760.06,8
2025-07-10,63.06,1223036.0,1223099.06,8
2025-07-11,63.06,1233031.0,1233094.06,8
2025-07-14,1749.75,1238865.0,1240614.75,8
2025-07-15,308.89,1232728.0,1233036.89,8
2025-07-16,4176.53,1224337.0,1228513.53,9
2025-07-17,2870.31,1225201.0,1228071.31,9
2025-07-18,303.06,1226896.0,1227199.06,9
2025-07-21,303.06,1230307.0,1230610.06,9
2025-07-22,303.06,1228701.0,1229004.06,9
2025-07-23,303.06,1236991.0,1237294.06,9
2025-07-24,56339.04,1179328.0,1235667.04,8
2025-07-25,2561.31,1220655.0,1223216.31,9
2025-07-28,2561.31,1244479.0,1247040.31,9
2025-07-29,35489.2,1218667.0,1254156.2,9
2025-07-30,1490.87,1248855.0,1250345.87,9
2025-07-31,669.86,1221808.0,1222477.86,9
2025-08-01,669.86,1208719.0,1209388.86,9
2025-08-04,669.86,1213185.0,1213854.86,9
2025-08-05,47219.45,1175959.0,1223178.45,9
2025-08-06,70394.82,1150793.0,1221187.82,9
2025-08-07,82451.67,1133668.0,1216119.67,9
2025-08-08,28257.59,1184145.0,1212402.59,9
2025-08-11,1010.51,1214196.0,1215206.51,9
2025-08-12,2135.39,1213505.0,1215640.39,9
2025-08-13,380.37,1232099.0,1232479.37,9
2025-08-14,380.37,1235858.0,1236238.37,9
2025-08-15,8174.39,1240261.0,1248435.39,8
2025-08-18,8174.39,1241925.0,1250099.39,8
2025-08-19,8174.39,1218205.0,1226379.39,8
2025-08-20,8174.39,1232157.0,1240331.39,8
2025-08-21,8174.39,1237625.0,1245799.39,8
2025-08-22,6957.38,1265675.0,1272632.38,8
2025-08-25,6957.38,1283842.0,1290799.38,8
2025-08-26,722.32,1278661.0,1279383.32,8
2025-08-27,722.32,1245844.0,1246566.32,8
2025-08-28,7447.89,1245975.0,1253422.89,8
2025-08-29,2504.84,1291971.0,1294475.84,8
2025-09-01,50.82,1298837.0,1298887.82,8
2025-09-02,1695.26,1290808.0,1292503.26,8
2025-09-03,6123.73,1276043.0,1282166.73,9
2025-09-04,3452.06,1255454.0,1258906.06,9
2025-09-05,6286.98,1288290.0,1294576.98,9
2025-09-08,5870.98,1297563.0,1303433.98,9
2025-09-09,1094.73,1289452.0,1290546.73,9
2025-09-10,1094.73,1282659.0,1283753.73,9
2025-09-11,4257.93,1285455.0,1289712.93,9
2025-09-12,4257.93,1282965.0,1287222.93,9
2025-09-15,2001.91,1303219.0,1305220.91,9
2025-09-16,11862.15,1286657.0,1298519.15,9
2025-09-17,279066.34,1033089.0,1312155.34,8
2025-09-18,279066.34,1023656.0,1302722.34,8
2025-09-19,284587.52,1018189.0,1302776.52,7
2025-09-22,284587.52,1018552.0,1303139.52,7
2025-09-23,563948.04,727692.0,1291640.04,5
2025-09-24,563948.04,734581.0,1298529.04,5
2025-09-25,563948.04,744291.0,1308239.04,5
2025-09-26,563948.04,725690.0,1289638.04,5
2025-09-29,563948.04,731326.0,1295274.04,5
2025-09-30,563948.04,751822.0,1315770.04,5
2025-10-09,563526.04,759830.0,1323356.04,5
