date,cash,market_value,equity,positions
2025-08-04,53301.89,1191181.0,1244482.89,8
2025-08-05,53301.89,1202099.0,1255400.89,8
2025-08-06,116819.58,1137119.0,1253938.58,8
2025-08-07,148689.34,1103425.0,1252114.34,8
2025-08-08,32391.12,1217554.0,1249945.12,8
2025-08-11,260.99,1253060.0,1253320.99,8
2025-08-12,2540.52,1250875.0,1253415.52,8
2025-08-13,100.5,1264699.0,1264799.5,8
2025-08-14,100.5,1264196.0,1264296.5,8
2025-08-15,7894.52,1267996.0,1275890.52,8
2025-08-18,6720.02,1269719.0,1276439.02,7
2025-08-19,6720.02,1245153.0,1251873.02,7
2025-08-20,6720.02,1260049.0,1266769.02,7
2025-08-21,6720.02,1266777.0,1273497.02,7
2025-08-22,6311.02,1290774.0,1297085.02,7
2025-08-25,6311.02,1311147.0,1317458.02,7
2025-08-26,437.96,1305331.0,1305768.96,8
2025-08-27,437.96,1277601.0,1278038.96,8
2025-08-28,4225.33,1282029.0,1286254.33,8
2025-08-29,1751.31,1313941.0,1315692.31,8
2025-09-01,1751.31,1326171.0,1327922.31,8
2025-09-02,13032.42,1309444.0,1322476.42,9
2025-09-03,2392.27,1304313.0,1306705.27,9
2025-09-04,815.69,1283416.0,1284231.69,9
2025-09-05,816.79,1314527.0,1315343.79,9
2025-09-08,816.79,1324612.0,1325428.79,9
2025-09-09,5201.04,1310526.0,1315727.04,9
2025-09-10,5201.04,1303175.0,1308376.04,9
2025-09-11,1704.51,1312989.0,1314693.51,9
2025-09-12,1704.51,1308082.0,1309786.51,9
2025-09-15,6333.56,1315206.0,1321539.56,9
2025-09-16,5145.56,1308746.0,1313891.56,9
2025-09-17,172238.52,1159449.0,1331687.52,8
2025-09-18,247099.58,1073072.0,1320171.58,8
2025-09-19,252620.76,1068205.0,1320825.76,7
2025-09-22,252620.76,1067944.0,1320564.76,7
2025-09-23,621574.15,687318.0,1308892.15,5
2025-09-24,621574.15,693910.0,1315484.15,5
2025-09-25,621574.15,704340.0,1325914.15,5
2025-09-26,621574.15,684860.0,1306434.15,5
2025-09-29,621574.15,690796.0,1312370.15,5
2025-09-30,491336.3,840540.0,1331876.3,6
